OrderID,OrderDate,CustomerName,Region,Category,Product,Quantity,UnitPrice,TotalPrice
3807,2024-06-30,Diana,North,Mobile,Keyboard,16,539.85,8637.6
3808,2024-01-24,George,North,Accessories,Headphones,6,195.38,1172.28
3809,2024-01-29,Fiona,South,Mobile,Smartphone,2,260.4,520.8
3810,2024-06-19,Fiona,East,Computing,Charger,2,129.22,258.44
3811,2024-08-15,Bob,West,Mobile,Monitor,16,714.81,11436.96
3812,2024-07-06,Edward,West,Electronics,Keyboard,2,364.74,729.48
3813,2024-12-11,Bob,East,Computing,Headphones,8,224.16,1793.28
3814,2024-08-17,Hannah,West,Accessories,Laptop,7,509.79,3568.53
3815,2024-11-16,Charlie,South,Accessories,Mouse,1,72.91,72.91
3816,2024-12-05,Charlie,South,Mobile,Headphones,4,923.79,3695.16
3817,2024-04-28,Fiona,North,Computing,Laptop,11,298.0,3278.0
3818,2024-06-04,Fiona,North,Accessories,Laptop,7,887.03,6209.21
3819,2024-09-28,Bob,North,Accessories,Keyboard,18,500.13,9002.34
3820,2024-06-23,Charlie,North,Computing,Headphones,4,850.9,3403.6
3821,2024-04-13,Charlie,North,Computing,Mouse,17,250.83,4264.11
3822,2024-04-01,Edward,West,Accessories,Headphones,11,179.39,1973.29
3823,2024-07-04,Diana,West,Mobile,Laptop,11,850.16,9351.76
3824,2024-10-09,Edward,North,Mobile,Tablet,11,216.86,2385.46
3825,2024-06-29,Hannah,South,Mobile,Monitor,15,747.46,11211.9
3826,2024-06-18,Alice,West,Electronics,Smartphone,14,347.86,4870.04
3827,2024-07-05,George,South,Computing,Headphones,17,749.45,12740.65
3828,2024-06-23,Edward,South,Accessories,Monitor,2,908.11,1816.22
3829,2024-08-09,Hannah,East,Electronics,Monitor,18,981.73,17671.14
3830,2024-08-20,Bob,East,Mobile,Charger,16,363.01,5808.16
3831,2024-06-10,Diana,North,Electronics,Tablet,12,370.69,4448.28
3832,2024-05-13,Bob,South,Accessories,Monitor,10,981.48,9814.8
3833,2024-08-11,George,West,Accessories,Headphones,16,862.22,13795.52
3834,2024-06-01,Hannah,East,Computing,Keyboard,3,49.87,149.61
3835,2024-02-02,Alice,East,Mobile,Keyboard,8,575.58,4604.64
3836,2024-02-24,Diana,South,Mobile,Charger,2,185.34,370.68
3837,2024-01-07,Fiona,East,Electronics,Monitor,1,994.04,994.04
3838,2024-08-31,Charlie,East,Mobile,Headphones,14,143.23,2005.22
3839,2024-11-08,Edward,West,Electronics,Headphones,4,561.55,2246.2
3840,2024-05-05,Hannah,South,Accessories,Laptop,4,666.87,2667.48
3841,2024-01-12,Bob,East,Accessories,Tablet,9,937.38,8436.42
3842,2024-01-16,Alice,South,Accessories,Mouse,3,848.02,2544.06
3843,2024-07-26,Charlie,East,Accessories,Smartphone,5,249.53,1247.65
3844,2024-02-12,Edward,West,Accessories,Mouse,1,574.76,574.76
3845,2024-05-14,Charlie,South,Electronics,Charger,19,953.81,18122.39
3846,2024-08-15,Edward,East,Accessories,Laptop,1,737.04,737.04
3847,2024-04-20,Hannah,West,Electronics,Smartphone,10,689.89,6898.9
3848,2024-11-02,Fiona,East,Accessories,Mouse,12,756.13,9073.56
3849,2024-06-08,Diana,South,Electronics,Headphones,10,325.89,3258.9
3850,2024-11-26,Hannah,East,Electronics,Keyboard,2,730.61,1461.22
3851,2024-09-20,Charlie,South,Electronics,Laptop,16,236.69,3787.04
3852,2024-08-12,Charlie,South,Mobile,Mouse,8,430.96,3447.68
3853,2024-08-04,Charlie,East,Electronics,Charger,14,890.48,12466.72
3854,2024-02-14,Diana,West,Electronics,Monitor,15,23.88,358.2
3855,2024-08-01,Alice,North,Accessories,Charger,16,417.25,6676.0
3856,2024-02-28,Edward,West,Electronics,Charger,11,270.49,2975.39
3857,2024-05-11,Hannah,West,Electronics,Charger,12,202.6,2431.2
3858,2024-04-13,Hannah,East,Computing,Monitor,2,839.38,1678.76
3859,2024-07-13,Fiona,West,Mobile,Smartphone,4,698.02,2792.08
3860,2024-06-05,Charlie,West,Computing,Headphones,3,117.07,351.21
3861,2024-04-07,George,North,Accessories,Keyboard,9,496.99,4472.91
3862,2024-08-13,Hannah,West,Mobile,Smartphone,18,469.57,8452.26
3863,2024-07-23,Diana,North,Mobile,Mouse,19,146.82,2789.58
3864,2024-03-19,Alice,East,Computing,Mouse,7,800.76,5605.32
3865,2024-05-03,Hannah,North,Mobile,Keyboard,4,369.84,1479.36
3866,2024-08-05,Edward,South,Computing,Mouse,6,763.13,4578.78
3867,2024-01-04,Diana,South,Electronics,Tablet,19,196.1,3725.9
3868,2024-03-30,Fiona,North,Computing,Keyboard,1,318.5,318.5
3869,2024-04-13,Fiona,South,Mobile,Monitor,16,99.7,1595.2
3870,2024-04-28,Edward,East,Mobile,Mouse,11,147.76,1625.36
3871,2024-05-12,Charlie,South,Accessories,Mouse,4,883.77,3535.08
3872,2024-11-07,Fiona,North,Accessories,Laptop,18,113.57,2044.26
3873,2024-04-05,Alice,East,Accessories,Laptop,5,100.25,501.25
3874,2024-11-26,Diana,South,Accessories,Laptop,6,940.68,5644.08
3875,2024-05-22,Hannah,East,Mobile,Keyboard,2,647.67,1295.34
3876,2024-10-14,Alice,North,Accessories,Monitor,12,105.41,1264.92
3877,2024-01-28,Charlie,South,Computing,Keyboard,9,971.86,8746.74
3878,2024-10-04,Alice,East,Electronics,Charger,12,151.36,1816.32
3879,2024-08-20,Alice,East,Mobile,Headphones,13,767.51,9977.63
3880,2024-01-17,Bob,South,Accessories,Monitor,17,39.68,674.56
3881,2024-02-28,Alice,East,Mobile,Monitor,5,626.42,3132.1
3882,2024-03-30,Edward,East,Accessories,Charger,13,548.97,7136.61
3883,2024-07-17,Diana,North,Mobile,Keyboard,13,211.96,2755.48
3884,2024-12-27,Bob,North,Accessories,Keyboard,10,644.93,6449.3
3885,2024-01-26,Diana,North,Electronics,Laptop,15,618.97,9284.55
3886,2024-01-25,Diana,North,Accessories,Monitor,15,799.36,11990.4
3887,2024-10-27,Charlie,North,Computing,Laptop,18,876.49,15776.82
3888,2024-12-04,Charlie,North,Mobile,Headphones,18,512.55,9225.9
3889,2024-09-23,Bob,South,Mobile,Tablet,2,492.84,985.68
3890,2024-06-29,Fiona,North,Computing,Laptop,11,623.49,6858.39
3891,2024-12-25,George,East,Computing,Keyboard,13,730.56,9497.28
3892,2024-03-08,Charlie,South,Electronics,Mouse,11,359.39,3953.29
3893,2024-12-16,George,East,Mobile,Smartphone,4,507.12,2028.48
3894,2024-11-16,Charlie,North,Electronics,Tablet,15,587.18,8807.7
3895,2024-02-18,Charlie,North,Mobile,Headphones,11,988.44,10872.84
3896,2024-06-23,Diana,East,Mobile,Mouse,18,589.77,10615.86
3897,2024-02-21,Bob,East,Electronics,Keyboard,16,228.07,3649.12
3898,2024-04-11,Diana,East,Mobile,Tablet,10,590.05,5900.5
3899,2024-08-03,Hannah,West,Mobile,Charger,12,820.4,9844.8
3900,2024-07-06,Edward,West,Electronics,Keyboard,13,858.12,11155.56
3901,2024-02-26,Diana,West,Accessories,Laptop,9,801.25,7211.25
3902,2024-02-16,George,West,Electronics,Mouse,13,888.77,11554.01
3903,2024-06-07,George,South,Mobile,Keyboard,6,338.09,2028.54
3904,2024-06-22,Edward,North,Computing,Mouse,6,510.03,3060.18
3905,2024-08-29,Alice,East,Accessories,Headphones,11,780.69,8587.59
3906,2024-10-08,Alice,North,Computing,Smartphone,19,268.13,5094.47
3907,2024-08-28,Edward,East,Accessories,Laptop,11,374.72,4121.92
3908,2024-01-05,Edward,North,Computing,Laptop,10,832.0,8320.0
3909,2024-03-24,Diana,South,Accessories,Mouse,15,771.24,11568.6
3910,2024-11-03,Edward,West,Electronics,Headphones,13,971.34,12627.42
3911,2024-12-26,Hannah,North,Accessories,Headphones,8,995.99,7967.92
3912,2024-09-04,Bob,East,Accessories,Tablet,5,244.54,1222.7
3913,2024-02-23,Alice,North,Accessories,Smartphone,2,900.95,1801.9
3914,2024-06-09,Alice,South,Mobile,Keyboard,16,99.04,1584.64
3915,2024-08-13,Hannah,South,Computing,Tablet,13,711.25,9246.25
3916,2024-01-15,Fiona,North,Electronics,Keyboard,19,224.0,4256.0
3917,2024-08-11,Hannah,West,Computing,Keyboard,9,303.81,2734.29
3918,2024-03-01,Hannah,East,Computing,Keyboard,15,946.59,14198.85
3919,2024-05-01,Edward,South,Electronics,Tablet,6,266.84,1601.04
3920,2024-10-03,Charlie,South,Mobile,Laptop,8,674.81,5398.48
3921,2024-02-15,Charlie,North,Accessories,Headphones,14,182.24,2551.36
3922,2024-10-20,Hannah,South,Mobile,Laptop,5,97.92,489.6
3923,2024-03-02,Edward,South,Mobile,Smartphone,17,342.62,5824.54
3924,2024-03-26,Bob,East,Accessories,Tablet,7,626.08,4382.56
3925,2024-07-28,Charlie,West,Computing,Charger,9,251.71,2265.39
3926,2024-03-18,Fiona,East,Accessories,Smartphone,16,303.67,4858.72
3927,2024-07-20,George,West,Electronics,Headphones,18,710.19,12783.42
3928,2024-10-28,Edward,East,Accessories,Headphones,13,107.28,1394.64
3929,2024-08-10,Hannah,North,Computing,Monitor,18,449.67,8094.06
3930,2024-08-09,Bob,South,Mobile,Smartphone,10,942.03,9420.3
3931,2024-01-03,Bob,West,Mobile,Charger,1,399.99,399.99
3932,2024-01-06,Diana,North,Accessories,Laptop,18,437.03,7866.54
3933,2024-04-02,Bob,South,Electronics,Mouse,19,739.51,14050.69
3934,2024-01-08,Charlie,South,Computing,Charger,2,780.12,1560.24
3935,2024-08-22,Hannah,South,Mobile,Smartphone,4,770.76,3083.04
3936,2024-04-17,George,East,Accessories,Tablet,11,997.88,10976.68
3937,2024-06-09,Charlie,North,Electronics,Headphones,3,76.09,228.27
3938,2024-07-27,Edward,North,Electronics,Headphones,9,982.34,8841.06
3939,2024-08-27,George,South,Mobile,Smartphone,10,950.44,9504.4
3940,2024-11-26,Edward,West,Mobile,Charger,2,852.88,1705.76
3941,2024-11-28,Bob,North,Computing,Smartphone,7,456.85,3197.95
3942,2024-02-19,Fiona,East,Electronics,Keyboard,15,871.55,13073.25
3943,2024-01-11,Alice,West,Computing,Smartphone,19,224.73,4269.87
3944,2024-12-16,George,West,Electronics,Keyboard,10,792.7,7927.0
3945,2024-06-04,Hannah,West,Electronics,Charger,14,189.31,2650.34
3946,2024-03-10,Diana,West,Accessories,Tablet,4,816.29,3265.16
3947,2024-06-17,Alice,North,Mobile,Tablet,11,616.46,6781.06
3948,2024-09-28,Bob,South,Electronics,Laptop,3,102.54,307.62
3949,2024-03-08,Bob,West,Computing,Smartphone,17,895.84,15229.28
3950,2024-12-20,Hannah,East,Mobile,Charger,7,580.07,4060.49
3951,2024-09-08,Alice,East,Computing,Charger,11,657.97,7237.67
3952,2024-02-17,Diana,South,Mobile,Laptop,18,287.09,5167.62
3953,2024-07-02,George,North,Mobile,Mouse,14,872.28,12211.92
3954,2024-11-15,George,South,Electronics,Charger,14,547.47,7664.58
3955,2024-07-05,Alice,West,Accessories,Monitor,6,424.01,2544.06
3956,2024-03-30,Edward,North,Electronics,Tablet,9,536.61,4829.49
3957,2024-11-27,Charlie,North,Mobile,Headphones,3,704.8,2114.4
3958,2024-05-18,Fiona,West,Electronics,Keyboard,17,696.57,11841.69
3959,2024-12-22,Edward,East,Electronics,Monitor,12,360.79,4329.48
3960,2024-03-29,George,West,Mobile,Headphones,4,388.33,1553.32
3961,2024-09-30,Charlie,South,Mobile,Monitor,16,564.43,9030.88
3962,2024-01-19,Fiona,West,Electronics,Laptop,10,924.79,9247.9
3963,2024-11-06,Fiona,East,Electronics,Laptop,7,746.7,5226.9
3964,2024-12-23,Fiona,West,Electronics,Keyboard,10,393.46,3934.6
3965,2024-06-02,Bob,South,Computing,Tablet,7,340.35,2382.45
3966,2024-09-16,Hannah,South,Electronics,Mouse,18,526.02,9468.36
3967,2024-04-17,Fiona,East,Computing,Charger,9,870.64,7835.76
3968,2024-10-11,Diana,South,Accessories,Keyboard,18,13.64,245.52
3969,2024-02-28,Alice,South,Computing,Mouse,17,711.93,12102.81
3970,2024-05-04,George,West,Electronics,Headphones,11,298.04,3278.44
3971,2024-12-19,Diana,North,Accessories,Charger,1,212.36,212.36
3972,2024-09-29,Alice,South,Computing,Monitor,17,17.08,290.36
3973,2024-04-16,Edward,South,Computing,Keyboard,4,897.11,3588.44
3974,2024-10-25,Hannah,East,Mobile,Mouse,4,912.69,3650.76
3975,2024-09-01,Edward,East,Accessories,Smartphone,14,66.11,925.54
3976,2024-12-01,Alice,West,Mobile,Smartphone,9,524.21,4717.89
3977,2024-09-03,Diana,West,Accessories,Tablet,13,156.81,2038.53
3978,2024-01-08,Alice,South,Computing,Mouse,16,759.89,12158.24
3979,2024-05-20,Fiona,North,Mobile,Keyboard,1,667.06,667.06
3980,2024-12-27,Bob,North,Electronics,Headphones,3,300.65,901.95
3981,2024-01-08,George,West,Computing,Smartphone,19,121.38,2306.22
3982,2024-12-17,Edward,East,Accessories,Tablet,8,832.06,6656.48
3983,2024-04-03,George,South,Accessories,Keyboard,18,675.88,12165.84
3984,2024-11-16,Bob,South,Mobile,Tablet,6,11.79,70.74
3985,2024-02-08,Fiona,North,Mobile,Headphones,6,629.73,3778.38
3986,2024-03-21,Fiona,West,Accessories,Smartphone,5,811.24,4056.2
3987,2024-07-05,Edward,North,Computing,Charger,12,592.81,7113.72
3988,2024-03-24,Edward,North,Mobile,Smartphone,9,427.59,3848.31
3989,2024-03-28,Fiona,West,Electronics,Smartphone,9,586.0,5274.0
3990,2024-08-29,Charlie,East,Accessories,Mouse,17,621.61,10567.37
3991,2024-12-07,George,South,Electronics,Laptop,19,641.83,12194.77
3992,2024-04-02,Hannah,East,Accessories,Mouse,17,967.21,16442.57
3993,2024-03-26,Bob,West,Electronics,Smartphone,16,182.75,2924.0
3994,2024-02-13,George,West,Computing,Monitor,12,624.98,7499.76
3995,2024-05-16,Bob,South,Accessories,Laptop,3,192.05,576.15
3996,2024-03-14,Charlie,East,Computing,Charger,14,213.91,2994.74
3997,2024-02-05,Hannah,South,Mobile,Keyboard,17,670.91,11405.47
3998,2024-04-10,Diana,North,Accessories,Mouse,16,916.37,14661.92
3999,2024-06-04,Bob,North,Computing,Laptop,12,163.25,1959.0
4000,2024-09-11,George,North,Electronics,Laptop,2,962.65,1925.3
4001,2024-06-19,Alice,East,Computing,Mouse,8,322.78,2582.24
4002,2024-08-03,Hannah,North,Accessories,Mouse,12,394.36,4732.32
4003,2024-06-18,Fiona,South,Computing,Laptop,16,157.91,2526.56
4004,2024-09-08,Fiona,East,Electronics,Tablet,8,617.76,4942.08
4005,2024-12-25,Charlie,South,Electronics,Charger,16,598.44,9575.04
4006,2024-11-17,Bob,West,Electronics,Monitor,10,445.06,4450.6
4007,2024-02-24,Diana,East,Mobile,Headphones,15,478.71,7180.65
4008,2024-03-31,Bob,South,Accessories,Smartphone,4,624.86,2499.44
4009,2024-10-04,Fiona,South,Electronics,Charger,15,585.58,8783.7
4010,2024-04-10,Edward,East,Mobile,Mouse,4,377.39,1509.56
4011,2024-06-03,Alice,West,Electronics,Laptop,11,884.69,9731.59
4012,2024-12-14,Hannah,East,Computing,Headphones,6,669.32,4015.92
4013,2024-12-29,Charlie,North,Accessories,Mouse,4,209.38,837.52
4014,2024-05-20,Edward,North,Computing,Tablet,9,323.3,2909.7
4015,2024-06-21,George,West,Mobile,Headphones,9,788.94,7100.46
4016,2024-01-10,Diana,South,Computing,Laptop,3,109.0,327.0
4017,2024-08-15,Edward,South,Computing,Charger,5,751.48,3757.4
4018,2024-09-21,George,South,Electronics,Keyboard,15,362.05,5430.75
4019,2024-09-04,Edward,East,Computing,Charger,9,553.93,4985.37
4020,2024-09-03,Diana,East,Electronics,Charger,2,284.16,568.32
4021,2024-06-03,Hannah,West,Electronics,Monitor,3,986.52,2959.56
4022,2024-02-03,Edward,North,Accessories,Headphones,12,906.31,10875.72
4023,2024-05-08,Charlie,South,Mobile,Mouse,16,928.81,14860.96
4024,2024-06-08,Fiona,North,Mobile,Laptop,5,188.85,944.25
4025,2024-03-29,Bob,East,Mobile,Mouse,10,842.48,8424.8
4026,2024-04-02,Edward,East,Electronics,Laptop,15,537.72,8065.8
4027,2024-11-22,Charlie,East,Mobile,Smartphone,14,709.32,9930.48
4028,2024-08-28,Bob,North,Electronics,Keyboard,14,221.42,3099.88
4029,2024-11-18,Hannah,West,Accessories,Smartphone,13,713.42,9274.46
4030,2024-04-26,George,West,Mobile,Charger,16,914.7,14635.2
4031,2024-04-03,Bob,East,Electronics,Keyboard,8,271.14,2169.12
4032,2024-06-11,George,South,Mobile,Monitor,8,237.19,1897.52
4033,2024-04-08,Edward,North,Mobile,Smartphone,17,108.89,1851.13
4034,2024-04-22,Charlie,East,Accessories,Monitor,17,270.47,4597.99
4035,2024-12-24,Fiona,North,Computing,Mouse,3,538.11,1614.33
4036,2024-03-31,Edward,North,Mobile,Charger,1,833.55,833.55
4037,2024-12-11,George,West,Accessories,Tablet,17,282.41,4800.97
4038,2024-07-24,Diana,East,Mobile,Tablet,16,623.04,9968.64
4039,2024-01-17,Bob,West,Mobile,Keyboard,17,482.19,8197.23
4040,2024-09-30,Edward,East,Mobile,Keyboard,2,292.14,584.28
4041,2024-06-21,George,North,Mobile,Smartphone,14,512.81,7179.34
4042,2024-04-25,Hannah,West,Computing,Tablet,7,172.12,1204.84
4043,2024-12-14,Bob,North,Computing,Headphones,19,641.38,12186.22
4044,2024-06-29,Hannah,East,Mobile,Headphones,1,120.08,120.08
4045,2024-03-31,George,South,Mobile,Mouse,17,732.33,12449.61
4046,2024-03-22,Charlie,West,Accessories,Headphones,10,181.82,1818.2
4047,2024-11-19,Alice,West,Accessories,Mouse,6,998.17,5989.02
4048,2024-04-23,Hannah,North,Electronics,Tablet,7,824.55,5771.85
4049,2024-09-13,Edward,North,Computing,Headphones,6,347.12,2082.72
4050,2024-02-27,Fiona,South,Mobile,Monitor,5,429.07,2145.35
4051,2024-06-02,Edward,West,Computing,Laptop,2,262.9,525.8
4052,2024-12-30,Bob,East,Accessories,Keyboard,18,768.28,13829.04
4053,2024-04-25,Charlie,East,Computing,Charger,17,383.82,6524.94
4054,2024-12-08,George,West,Computing,Smartphone,7,756.41,5294.87
4055,2024-09-22,Diana,West,Mobile,Mouse,19,23.31,442.89
4056,2024-11-10,Fiona,West,Mobile,Monitor,7,139.94,979.58
4057,2024-07-21,Charlie,South,Accessories,Headphones,7,368.15,2577.05
4058,2024-02-10,Hannah,East,Mobile,Charger,16,113.36,1813.76
4059,2024-04-14,Hannah,East,Accessories,Charger,12,603.12,7237.44
4060,2024-07-11,Edward,North,Accessories,Laptop,15,55.58,833.7
4061,2024-10-04,Diana,North,Electronics,Smartphone,15,860.46,12906.9
4062,2024-12-19,Charlie,West,Electronics,Monitor,11,762.5,8387.5
4063,2024-08-24,Alice,North,Electronics,Smartphone,2,220.18,440.36
4064,2024-08-08,Fiona,South,Computing,Mouse,3,486.37,1459.11
4065,2024-03-08,Bob,East,Electronics,Mouse,19,454.55,8636.45
4066,2024-07-15,Charlie,East,Mobile,Keyboard,15,726.24,10893.6
4067,2024-09-12,Charlie,North,Mobile,Tablet,16,404.5,6472.0
4068,2024-05-18,Alice,West,Electronics,Mouse,1,37.77,37.77
4069,2024-11-07,Edward,North,Computing,Headphones,15,277.37,4160.55
4070,2024-05-28,George,West,Accessories,Charger,12,468.86,5626.32
4071,2024-04-08,George,South,Computing,Monitor,7,974.62,6822.34
4072,2024-03-16,Fiona,East,Computing,Monitor,7,881.75,6172.25
4073,2024-10-08,Fiona,South,Accessories,Laptop,11,185.5,2040.5
4074,2024-04-18,Bob,East,Accessories,Charger,11,724.66,7971.26
4075,2024-07-06,Charlie,South,Accessories,Laptop,17,937.14,15931.38
4076,2024-07-17,Diana,North,Mobile,Laptop,3,13.75,41.25
4077,2024-10-29,Charlie,South,Accessories,Charger,16,722.34,11557.44
4078,2024-11-22,George,South,Accessories,Smartphone,5,462.04,2310.2
4079,2024-06-02,Bob,North,Computing,Headphones,2,681.84,1363.68
4080,2024-02-09,Charlie,East,Computing,Smartphone,7,607.56,4252.92
4081,2024-05-12,Alice,East,Electronics,Headphones,10,984.74,9847.4
4082,2024-05-11,George,North,Computing,Monitor,5,292.37,1461.85
4083,2024-10-05,Charlie,South,Accessories,Mouse,15,787.21,11808.15
4084,2024-12-27,Charlie,South,Mobile,Mouse,12,238.47,2861.64
4085,2024-03-24,George,South,Computing,Smartphone,10,438.43,4384.3
4086,2024-08-29,Diana,West,Computing,Smartphone,17,975.5,16583.5
4087,2024-04-25,George,East,Accessories,Smartphone,11,767.31,8440.41
4088,2024-04-18,Alice,South,Computing,Tablet,8,319.24,2553.92
4089,2024-08-08,Alice,East,Computing,Keyboard,15,621.27,9319.05
4090,2024-02-10,Charlie,South,Accessories,Charger,2,54.44,108.88
4091,2024-05-26,Fiona,North,Computing,Headphones,17,270.06,4591.02
4092,2024-04-21,Diana,North,Mobile,Mouse,6,719.8,4318.8
4093,2024-04-12,Charlie,East,Electronics,Headphones,13,572.24,7439.12
4094,2024-02-15,George,East,Computing,Smartphone,8,472.32,3778.56
4095,2024-11-19,Charlie,North,Mobile,Tablet,11,692.42,7616.62
4096,2024-09-27,Bob,West,Computing,Smartphone,15,401.47,6022.05
4097,2024-07-13,Bob,North,Electronics,Headphones,13,31.03,403.39
4098,2024-10-06,Fiona,South,Accessories,Keyboard,18,443.82,7988.76
4099,2024-10-09,Diana,West,Electronics,Mouse,18,902.62,16247.16
4100,2024-02-09,Edward,North,Computing,Keyboard,17,857.33,14574.61
4101,2024-07-07,Hannah,West,Electronics,Charger,13,411.95,5355.35
4102,2024-06-12,Bob,West,Electronics,Monitor,3,27.11,81.33
4103,2024-01-24,Edward,West,Accessories,Tablet,7,638.13,4466.91
4104,2024-01-24,Alice,East,Computing,Keyboard,12,742.49,8909.88
4105,2024-01-04,Bob,North,Electronics,Tablet,4,297.77,1191.08
4106,2024-11-18,Bob,East,Electronics,Smartphone,11,479.28,5272.08
4107,2024-10-16,Diana,East,Accessories,Monitor,14,991.9,13886.6
4108,2024-06-29,Fiona,South,Mobile,Headphones,18,578.46,10412.28
4109,2024-09-04,Edward,South,Computing,Keyboard,7,354.32,2480.24
4110,2024-04-25,George,West,Mobile,Keyboard,5,629.35,3146.75
4111,2024-10-05,Bob,West,Mobile,Laptop,16,184.12,2945.92
4112,2024-12-30,Bob,South,Accessories,Mouse,11,203.26,2235.86
4113,2024-03-09,Diana,South,Accessories,Headphones,3,925.3,2775.9
4114,2024-12-16,Diana,North,Computing,Keyboard,16,243.0,3888.0
4115,2024-09-10,Fiona,West,Mobile,Keyboard,11,314.24,3456.64
4116,2024-06-29,Edward,West,Electronics,Headphones,10,546.06,5460.6
4117,2024-11-13,Alice,South,Mobile,Monitor,2,900.19,1800.38
4118,2024-06-17,George,North,Accessories,Tablet,16,782.54,12520.64
4119,2024-11-08,Fiona,South,Electronics,Headphones,17,48.57,825.69
4120,2024-09-05,Hannah,South,Electronics,Tablet,10,694.56,6945.6
4121,2024-07-06,Alice,East,Accessories,Monitor,18,506.54,9117.72
4122,2024-02-23,Charlie,West,Electronics,Monitor,12,478.18,5738.16
4123,2024-11-21,Bob,North,Mobile,Charger,8,693.1,5544.8
4124,2024-12-22,Edward,East,Accessories,Smartphone,3,200.25,600.75
4125,2024-11-08,Fiona,West,Computing,Laptop,3,981.58,2944.74
4126,2024-05-17,Bob,South,Accessories,Monitor,6,647.08,3882.48
4127,2024-06-16,Edward,North,Computing,Charger,2,368.83,737.66
4128,2024-04-12,Edward,West,Computing,Charger,3,602.2,1806.6
4129,2024-03-25,Edward,South,Accessories,Charger,17,220.39,3746.63
4130,2024-11-12,Bob,East,Accessories,Monitor,9,635.67,5721.03
4131,2024-07-30,Fiona,North,Computing,Tablet,4,33.08,132.32
4132,2024-01-03,George,West,Computing,Monitor,2,344.48,688.96
4133,2024-06-27,Diana,East,Electronics,Headphones,9,748.78,6739.02
4134,2024-12-07,Bob,South,Accessories,Smartphone,14,808.94,11325.16
4135,2024-10-29,Hannah,South,Accessories,Smartphone,11,256.65,2823.15
4136,2024-11-27,Edward,West,Electronics,Headphones,2,541.71,1083.42
4137,2024-02-07,Fiona,South,Accessories,Keyboard,2,530.85,1061.7
4138,2024-08-26,George,North,Electronics,Monitor,5,424.35,2121.75
4139,2024-06-17,Charlie,West,Electronics,Mouse,7,232.29,1626.03
4140,2024-12-08,Hannah,East,Accessories,Laptop,4,704.71,2818.84
4141,2024-11-09,Alice,West,Mobile,Charger,14,256.1,3585.4
4142,2024-11-01,Hannah,West,Computing,Monitor,2,911.47,1822.94
4143,2024-01-30,Edward,East,Accessories,Smartphone,12,530.86,6370.32
4144,2024-07-08,Charlie,South,Mobile,Laptop,10,871.13,8711.3
4145,2024-12-22,Diana,East,Electronics,Mouse,1,294.29,294.29
4146,2024-01-25,George,North,Mobile,Keyboard,19,808.04,15352.76
4147,2024-04-21,George,South,Accessories,Tablet,16,118.1,1889.6
4148,2024-07-24,Edward,West,Accessories,Tablet,15,768.0,11520.0
4149,2024-07-03,Hannah,South,Mobile,Mouse,14,390.01,5460.14
4150,2024-02-16,Hannah,South,Accessories,Monitor,9,472.64,4253.76
4151,2024-08-15,George,North,Computing,Monitor,15,170.97,2564.55
4152,2024-02-08,Charlie,South,Mobile,Laptop,7,23.53,164.71
4153,2024-01-16,Edward,South,Electronics,Laptop,4,667.87,2671.48
4154,2024-01-22,Bob,South,Mobile,Keyboard,18,589.78,10616.04
4155,2024-07-31,Fiona,West,Mobile,Monitor,8,624.32,4994.56
4156,2024-11-05,Charlie,South,Mobile,Smartphone,12,258.73,3104.76
4157,2024-05-28,Fiona,East,Mobile,Tablet,15,243.08,3646.2
4158,2024-08-28,Bob,South,Electronics,Keyboard,15,831.14,12467.1
4159,2024-09-28,Bob,North,Electronics,Charger,17,762.45,12961.65
4160,2024-02-28,Fiona,South,Electronics,Laptop,2,340.11,680.22
4161,2024-10-13,Charlie,South,Mobile,Charger,12,639.62,7675.44
4162,2024-07-20,Fiona,West,Computing,Smartphone,3,829.01,2487.03
4163,2024-02-01,Fiona,East,Computing,Monitor,7,889.39,6225.73
4164,2024-06-10,Alice,South,Electronics,Headphones,6,10.78,64.68
4165,2024-09-11,Charlie,East,Computing,Laptop,14,814.4,11401.6
4166,2024-09-10,Hannah,North,Computing,Keyboard,5,353.64,1768.2
4167,2024-01-09,Hannah,West,Computing,Headphones,4,719.79,2879.16
4168,2024-05-18,Alice,East,Computing,Smartphone,15,374.54,5618.1
4169,2024-01-10,Edward,West,Computing,Charger,7,608.22,4257.54
4170,2024-08-01,George,South,Accessories,Mouse,3,648.55,1945.65
4171,2024-09-29,Hannah,North,Electronics,Tablet,13,407.97,5303.61
4172,2024-11-19,Fiona,West,Mobile,Mouse,10,515.22,5152.2
4173,2024-02-17,Edward,South,Computing,Mouse,2,727.68,1455.36
4174,2024-04-20,Hannah,East,Accessories,Mouse,12,478.92,5747.04
4175,2024-06-01,Charlie,North,Mobile,Smartphone,12,18.91,226.92
4176,2024-05-02,Fiona,North,Accessories,Tablet,19,17.84,338.96
4177,2024-12-22,George,East,Computing,Smartphone,19,663.0,12597.0
4178,2024-04-11,Edward,East,Computing,Mouse,3,848.0,2544.0
4179,2024-08-28,Hannah,North,Computing,Laptop,6,786.35,4718.1
4180,2024-11-16,Hannah,West,Computing,Mouse,2,313.85,627.7
4181,2024-07-09,Diana,North,Mobile,Laptop,13,473.77,6159.01
4182,2024-08-04,Hannah,East,Mobile,Keyboard,9,237.99,2141.91
4183,2024-02-20,Bob,West,Accessories,Mouse,13,989.2,12859.6
4184,2024-10-18,Fiona,South,Electronics,Headphones,14,264.2,3698.8
